# Rime user dictionary
#@/db_name	ounei_copy
#@/db_type	userdb
#@/rime_version	1.11.2
#@/tick	11579
#@/user_id	TAKUSEI-DESKTOP
b;[ah 	柄	c=1 d=1 t=8048
da[hr gh[uk 	大崗	c=4 d=1.38549 t=9744
da[hr gl[ag 	大概	c=6 d=1.06588 t=9640
da[hr gl[ag ly[wu 	大概率	c=1 d=1 t=2115
da[hr go[jk 	大鍋	c=1 d=1 t=8063
da[hr hv[re 	大會	c=1 d=1.09753 t=3193
da[hr jm[rd 	大劍	c=5 d=1.10455 t=8692
da[hr jw[gu 	大家	c=7 d=1.01174 t=10911
da[hr ld[oh 	大量	c=5 d=1.00026 t=3577
da[hr ml[fw 	大麥	c=1 d=1 t=9028
da[hr pi[pp xq[pr 	大貔貅	c=4 d=3.97017 t=2401
da[hr pu[yb 	大譜	c=1 d=1 t=9871
da[hr tb[dd 	大頭	c=1 d=1 t=9758
da[hr vi[hw 	大致	c=1 d=1 t=4384
da[hr vk[fd 	大招	c=6 d=3.63454 t=8323
da[hr vs[rr 	大衆	c=2 d=1.625 t=9696
da[hr vu[qt 	大豬	c=1 d=1 t=6815
da[hr wf[mk ti[oy 	大問題	c=1 d=1 t=9716
da[hr xc[ub 	大小	c=1 d=1 t=4600
da[hr xc[ub dv[yc bi[bb 	大小對比	c=1 d=1 t=95
da[hr xt[xz 	大學	c=3 d=1.00014 t=6846
da[hr xt[xz ug[pf 	大學生	c=3 d=1 t=10006
da[hr yt[sb 	大約	c=2 d=1.00029 t=3169
da[hr yu[eu 	大於	c=2 d=1.99501 t=4747
da[vr fu[xr 	答覆	c=1 d=1 t=1100
da[vr oj[ga 	答案	c=1 d=1 t=1407
db[dz hk[kk 	逗號	c=1 d=1 t=3799
db[hk jc[do 	豆角	c=2 d=1.97531 t=7612
db[te 	都	c=3 d=1.58618 t=2207
db[te bu[eu vi[uk dk[bz 	都不知道	c=1 d=1 t=9861
db[te ds[xc 	都懂	c=0 d=0.1 t=10979
db[te hv[re 	都會	c=4 d=1 t=7901
db[te ke[dk yi[sr 	都可以	c=2 d=1.00003 t=5199
db[te ll[hm le[vu 	都來了	c=1 d=1 t=10981
db[te ng[sb 	都能	c=3 d=1 t=11009
db[te ui[op 	都是	c=17 d=1.2016 t=10676
db[te x;[rh 	都行	c=1 d=1 t=8731
dc[fb 	掉	c=2 d=1 t=7347
dc[fb le[vu 	掉了	c=2 d=1 t=9033
dc[fb lo[cd 	掉落	c=1 d=1 t=9612
dc[fb xm[sj 	掉線	c=3 d=2.08047 t=7852
dc[kv su[nt 	雕塑	c=1 d=1 t=1413
dc[yk ia[ao 	調查	c=2 d=1.90484 t=7860
de[bb 	的	c=1 d=0.106521 t=5016
de[bb hw[yq 	的話	c=2 d=1 t=6590
de[bb ub[su 	的手	c=0 d=0.1 t=1703
de[ro 	得	c=9 d=1.25845 t=11285
de[ro dk[hd 	得到	c=1 d=1 t=3284
de[ro dv[yc 	得對	c=0 d=0.1 t=1713
de[ro iu[ck ll[hm 	得出來	c=0 d=0.1 t=3928
de[ru 	德	c=2 d=1.00005 t=4375
de[ru go[ww 	德國	c=0 d=0.1 t=3186
de[ru go[ww bo[ab ln[aa 	德國柏林	c=1 d=1 t=3187
de[ru pu[fb 	德撲	c=1 d=1 t=49
de[ru vb[dp 	德州	c=1 d=1 t=10
de[ty 	地	c=14 d=1 t=10083
de[ty uo[yb 	地說	c=1 d=0.100204 t=9773
dg[dd 	登	c=3 d=1 t=8852
dg[hd xw[hb 	燈下	c=2 d=1.00001 t=7613
dg[vt 	等	c=5 d=1.00005 t=3351
dg[vt dg[vt 	等等	c=3 d=1.39072 t=3242
dg[vt dl[rt 	等待	c=1 d=1 t=5806
dg[vt xw[hb 	等下	c=3 d=1.00047 t=9385
dg[vt yi[hh xw[hb 	等一下	c=4 d=1.95601 t=9407
dh[xx 	當	c=2 d=1.00231 t=1409
dh[xx iu[yd 	當初	c=2 d=1 t=8665
dh[xx ni[rd 	當你	c=5 d=1 t=11094
dh[xx qm[bo 	當前	c=1 d=1 t=6628
dh[xx rj[xd 	當然	c=3 d=1.00001 t=5942
dh[xx ui[oc 	當時	c=8 d=1.00162 t=10418
dh[xx vs[ku 	當中	c=2 d=1.29229 t=3674
dh[xx wo[pf 	當我	c=1 d=1 t=2987
dh[xx zo[rv 	當作	c=1 d=1 t=6855
di[fu kh[fw 	抵抗	c=1 d=1 t=7769
di[gu cg[ue 	底層	c=2 d=1 t=4982
di[gu cg[ue lo[sz ji[ik 	底層邏輯	c=1 d=1 t=1235
di[qw rf[pd 	敵人	c=1 d=1 t=3902
di[ru 	低	c=6 d=1.21085 t=11028
di[ru jw[rr 	低價	c=1 d=1 t=725
di[ty fh[dw 	地方	c=3 d=1.00452 t=8595
di[ty lk[gn 	地牢	c=1 d=1 t=3255
di[ty mm[ew 	地面	c=1 d=1 t=6340
di[ty qu[ki 	地區	c=1 d=1 t=7976
di[ty tu[ww 	地圖	c=10 d=1.78665 t=8501
di[ty uh[bh 	地上	c=1 d=1 t=8522
di[ty vi[tv 	地址	c=1 d=1 t=7124
di[vg 	第	c=4 d=1.14957 t=7981
di[vg or[hh 	第二	c=1 d=1 t=11390
di[vg or[hh tm[hd 	第二天	c=1 d=1 t=10275
di[vg or[hh ub[su 	第二手	c=1 d=1 t=2318
di[vg or[hh vh[lo 	第二章	c=1 d=1 t=9442
di[vg si[we 	第四	c=0 d=0.1 t=11413
di[vg si[we is[dv 	第四衝	c=3 d=2.9459 t=11422
di[vg sj[hh 	第三	c=0 d=0.1 t=11398
di[vg sj[hh is[dv 	第三衝	c=1 d=1 t=11399
di[vg wu[hu 	第五	c=1 d=1 t=11430
di[vg yi[hh 	第一	c=2 d=1 t=11387
di[vg yi[hh ci[dd 	第一次	c=2 d=1 t=11491
di[vg yi[hh ge[ru 	第一個	c=1 d=1 t=2374
di[vg yi[hh jm[rn ui[hk 	第一件事	c=1 d=1 t=1927
di[vg yi[hh ub[su 	第一手	c=1 d=1 t=2368
di[vg yi[hh ui[oc jm[mo 	第一時間	c=1 d=1 t=6558
di[vg yi[hh vh[lo 	第一章	c=1 d=1 t=9543
di[vg yi[hh yj[mg 	第一眼	c=1 d=1 t=9739
dj[bo 	單	c=4 d=1.01847 t=7508
dj[bo du[qi 	單獨	c=1 d=1 t=4856
dj[bo jx[ce dm[bd 	單節點	c=2 d=1.94176 t=6607
dj[bo kb[uv xd[am ug[um 	單口相聲	c=1 d=1 t=3053
dj[bo pl[ff 	單排	c=1 d=1 t=1723
dj[bo rf[pd 	單人	c=4 d=1.14206 t=8098
dj[bo xd[pk 	單向	c=1 d=1 t=10866
dj[bo yi[hh 	單一	c=1 d=1 t=1804
dj[bo zi[gz 	單字	c=1 d=1 t=2800
dj[dh hw[rq 	淡化	c=1 d=1 t=3536
dj[fo xn[dv 	擔心	c=2 d=1.00001 t=4321
dj[gb 	彈	c=2 d=1.01945 t=8845
dj[gb wj[jd 	彈丸	c=0 d=0.1 t=535
dj[gb wj[jd lp[yr po[ep 	彈丸論破	c=1 d=1 t=536
dj[pi 	蛋	c=3 d=1.35555 t=6684
dj[ro 	但	c=13 d=1.10997 t=2894
dj[ro fj[jd 	但凡	c=1 d=1 t=11136
dj[ro ui[op 	但是	c=78 d=1.61689 t=11405
dj[ro yb[uo ge[ru 	但有個	c=1 d=1 t=2565
dj[yp ug[pf 	誕生	c=1 d=1 t=3121
dk[bz ju[jb 	道具	c=4 d=1 t=6346
dk[bz li[wo 	道理	c=1 d=1 t=11433
dk[dm bj[pp 	盜版	c=1 d=1 t=723
dk[hd 	到	c=1 d=0.1 t=11153
dk[hd iu[wb 	到處	c=2 d=1.00674 t=11435
dk[hd le[vu 	到了	c=2 d=1 t=9345
dk[hd xt[xz xc[al 	到學校	c=1 d=1 t=11154
dk[kc iu[ck 	導出	c=1 d=1 t=11436
dk[kc ru[pd 	導入	c=1 d=1 t=953
dk[kc ui[uh 	導師	c=1 d=1 t=9890
dk[kc vi[hw 	導致	c=4 d=1 t=11418
dk[kc xd[pk 	導向	c=2 d=1 t=9567
dk[rh 	倒	c=4 d=1.00001 t=10901
dk[rh bu[eu ui[op 	倒不是	c=1 d=1 t=859
dk[rh tb[dd 	倒頭	c=1 d=1 t=9102
dk[rh ui[op 	倒是	c=5 d=1.58237 t=8552
dk[rh xu[gy 	倒序	c=1 d=1 t=11529
dk[vp 	刀	c=5 d=1.54607 t=11381
dl[cj 	帶	c=1 d=1 t=37
dl[cj ge[ru 	帶個	c=1 d=1 t=8699
dl[cj go[cz 	帶過	c=1 d=1 t=7897
dl[cj gz[sr 	帶給	c=3 d=1 t=6051
dl[cj hv[wk 	帶回	c=1 d=1 t=5153
dl[cj le[vu 	帶了	c=1 d=1 t=5897
dl[cj ll[hm 	帶來	c=10 d=1.31828 t=6108
dl[cj ta[ry 	帶他	c=1 d=1 t=10989
dl[ka 	呆	c=2 d=1 t=10186
dl[ka vi[dc 	呆滯	c=0 d=0.1 t=8130
dl[rq bc[fy 	代表	c=4 d=1.02752 t=3219
dl[rq bc[fy zo[rv 	代表作	c=1 d=1 t=3479
dl[rq ma[em 	代碼	c=7 d=1.02112 t=11125
dl[rq ru[pd 	代入	c=3 d=2.066 t=5529
dl[rq ru[pd gj[wx 	代入感	c=1 d=1 t=5699
dl[ru 	岱	c=-1 d=1 t=5310
dl[tt fu[er 	戴夫	c=2 d=1.00923 t=6265
dm[[ 	丶	c=1 d=1 t=3916
dm[bd 	點	c=4 d=0.1 t=9445
dm[bd d;[gp 	奠定	c=0 d=0.1 t=6517
dm[bd d;[gp ug[op ju[uv 	奠定勝局	c=1 d=1 t=6518
dm[bd ji[fk 	點擊	c=1 d=1 t=4963
dm[bd kl[hc 	點開	c=4 d=3.29938 t=11276
dm[ft 	墊	c=1 d=1 t=4550
dm[kb 	典	c=1 d=1 t=6942
dm[ov 	電	c=1 d=1 t=77
dm[ov gp[ao 	電棍	c=1 d=1 t=11564
dm[ov ii[dy 	電池	c=1 d=1 t=6852
dm[ov ju[ju 	電鋸	c=1 d=1 t=6807
dm[ov nk[ow 	電腦	c=7 d=1.00004 t=9036
dm[ov wj[we 	電玩	c=0 d=0.1 t=7552
dm[ov wj[we wu[uh 	電玩屋	c=1 d=1 t=7553
dm[ov y;[op 	電影	c=2 d=1 t=9517
dm[ov yn[lo 	電音	c=0 d=0.1 t=8123
dm[ov yn[lo jx[ce 	電音節	c=1 d=1 t=8124
dm[ov yr[di 	電源	c=1 d=1 t=11225
dm[uu fg[uw 	巔峯	c=1 d=1 t=11076
do[xx 	多	c=2 d=0.129671 t=8719
do[xx ba[ku oj[og 	多巴胺	c=1 d=1 t=10446
do[xx ci[dd 	多次	c=5 d=1.03687 t=2336
do[xx do[xx uk[xp uk[xp 	多多少少	c=1 d=1 t=4322
do[xx fh[dw mm[ew 	多方面	c=1 d=1 t=5983
do[xx ge[ru 	多個	c=1 d=1 t=3224
do[xx jc[do du[gn 	多角度	c=1 d=1 t=1784
do[xx jx[ce dm[bd 	多節點	c=1 d=1 t=6612
do[xx ka[ub 	多卡	c=1 d=1 t=6642
do[xx kr[ud 	多款	c=1 d=1 t=3163
do[xx nm[rn 	多年	c=0 d=0.1 t=6907
do[xx rf[pd 	多人	c=4 d=1.11173 t=8682
do[xx rf[pd lm[eb ji[aj 	多人聯機	c=1 d=1 t=3305
do[xx uk[xp 	多少	c=6 d=1.00002 t=9454
do[xx vs[hv 	多種	c=1 d=1 t=3211
do[xx yh[ay x;[xp 	多樣性	c=1 d=1 t=3708
do[xx yi[hh vk[fd 	多一招	c=1 d=1 t=8720
do[xx yr[ez 	多遠	c=1 d=1 t=4941
do[xx zk[ou 	多早	c=1 d=1 t=6385
dp[ht 	燉	c=2 d=1.00001 t=7609
dp[pu fu[bj 	盾斧	c=1 d=1 t=4069
dr[lu kb[uv 	端口	c=1 d=1 t=7131
dr[lu ni[rj 	端倪	c=1 d=1 t=10192
dr[mj ho[rb 	斷貨	c=1 d=1 t=11207
dr[mj le[vu 	斷了	c=1 d=1 t=9037
dr[mj wh[ki 	斷網	c=1 d=1 t=9134
dr[pj 	段	c=2 d=1.00063 t=11024
dr[ud 	短	c=3 d=1.94649 t=11262
dr[ud dr[ud 	短短	c=1 d=1 t=1121
dr[ud qt[pv 	短缺	c=1 d=1 t=10001
dr[ud uj[mr 	短閃	c=2 d=1.96079 t=3915
ds[dk xt[gb 	洞穴	c=1 d=1 t=3433
ds[dq 	凍	c=1 d=1 t=11402
ds[dq vu[rd 	凍住	c=3 d=2.91238 t=11429
ds[el 	動	c=1 d=1 t=892
ds[el bu[ff 	動捕	c=6 d=1.99625 t=5843
ds[el hw[ht 	動畫	c=10 d=1.00001 t=4945
ds[el ji[aj 	動機	c=1 d=1 t=451
ds[el mj[do 	動漫	c=1 d=1 t=6319
ds[el tl[dx 	動態	c=1 d=1 t=917
ds[el ub[su 	動手	c=1 d=1 t=7496
ds[el zo[rv 	動作	c=18 d=1.00369 t=11035
ds[el zo[rv mk[om xm[er yb[df xi[yg 	動作冒險遊戲	c=1 d=1 t=3251
ds[el zo[rv yb[df xi[yg 	動作遊戲	c=3 d=1.18145 t=4475
ds[qx or[dz 	東邇	c=3 d=1.00016 t=11127
ds[qx xi[hk 	東西	c=31 d=3.01083 t=10572
ds[xc 	懂	c=10 d=1.00005 t=10397
ds[xc bu[eu ds[xc 	懂不懂	c=2 d=1.00292 t=5159
ds[xc ge[kk 	懂哥	c=1 d=1 t=1786
ds[xc le[vu 	懂了	c=2 d=1.00001 t=5385
du[gn 	度	c=0 d=0.1 t=1249
du[ot zi[lh 	肚子	c=1 d=1 t=9063
du[qi li[lh 	獨立	c=5 d=1 t=7873
du[yu 	讀	c=1 d=1 t=6907
du[yu dh[ax 	讀檔	c=1 d=1 t=1596
du[yu qu[ey 	讀取	c=1 d=1 t=4448
du[yu yn[lo 	讀音	c=2 d=1.00016 t=4175
dv[er 	隊	c=2 d=1.0056 t=8942
dv[er yb[uy 	隊友	c=3 d=1 t=7476
dv[yc 	對	c=15 d=0.10015 t=4140
dv[yc ba[kb 	對吧	c=4 d=1 t=10339
dv[yc bi[bb 	對比	c=2 d=1.97533 t=1762
dv[yc bu[eu qi[zk 	對不起	c=1 d=1 t=11151
dv[yc de[bb 	對的	c=4 d=1 t=7447
dv[yc dv[yc 	對對	c=2 d=1.65705 t=8415
dv[yc dv[yc dv[yc 	對對對	c=6 d=1.96315 t=9617
dv[yc fh[dw 	對方	c=4 d=1 t=10875
dv[yc ig[hd 	對稱	c=1 d=1 t=2332
dv[yc ju[uv 	對局	c=2 d=1.55433 t=2322
dv[yc kb[uv 	對口	c=1 d=1 t=10490
dv[yc kh[fw 	對抗	c=1 d=1 t=2268
dv[yc le[vu 	對了	c=1 d=1 t=970
dv[yc mm[ew 	對面	c=4 d=1 t=11394
dv[yc ni[rd 	對你	c=2 d=1.0703 t=1281
dv[yc oa[ke 	對啊	c=1 d=1 t=7102
dv[yc ta[gb 	對它	c=1 d=1 t=10609
dv[yc ta[ry 	對他	c=1 d=1 t=5761
dv[yc ve[ym 	對着	c=1 d=1 t=9657
dv[yc vf[ei 	對陣	c=1 d=1 t=2266
dv[yc vk[od 	對照	c=1 d=1 t=996
dv[yc wo[pf 	對我	c=1 d=1 t=10538
dv[yc wo[pf mf[rm ll[hm uo[yb 	對我們來說	c=1 d=1 t=708
dv[yc xd[dk 	對象	c=3 d=1.04795 t=10657
dv[yc y;[gx 	對應	c=3 d=1.00001 t=5889
dv[yc yu[eu 	對於	c=10 d=1.29083 t=11013
dw[kb 	嗲	c=1 d=1 t=11500
dw[kb nn[rx nn[rx nn[rx 	嗲您您您	c=1 d=1 t=11496
dw[kb wj[we 	嗲玩	c=1 d=1 t=5082
dx[bx 	爹	c=1 d=1 t=80
dz[ro 	得	c=4 d=1.46301 t=9382
fa[dt 	法	c=3 d=1 t=10681
fa[dt hr[wb 	法環	c=1 d=1 t=6111
fa[dt ih[tv 	法場	c=1 d=1 t=487
fa[dt vh[ah 	法杖	c=1 d=1 t=2910
fa[vy 	發	c=5 d=1.32532 t=2552
fa[vy bo[dp 	發波	c=1 d=1 t=8289
fa[vy bu[uj 	發佈	c=3 d=1.08676 t=6096
fa[vy gz[sr ni[rd 	發給你	c=1 d=1 t=4018
fa[vy le[vu 	發了	c=1 d=1 t=2034
fa[vy lq[dw hj[dg 	發流汗	c=2 d=1.92774 t=2055
fa[vy ss[bz 	發送	c=1 d=1 t=2858
fa[vy ub[vk 	發售	c=2 d=1.94176 t=5595
fa[vy ub[vk qm[bo 	發售前	c=1 d=1 t=350
fa[vy ug[pf 	發生	c=1 d=1 t=1960
fa[vy vj[ug 	發展	c=3 d=1 t=10729
fa[vy x;[rh 	發行	c=1 d=1 t=3397
fa[vy xm[wj 	發現	c=15 d=1.39294 t=7726
fa[vy yi[hh xw[hb 	發一下	c=1 d=1 t=2927
fb[bk 	否	c=1 d=1 t=2192
fb[bk d;[gp 	否定	c=1 d=1 t=1103
fb[bk ze[bd 	否則	c=1 d=1 t=9675
ff[bd gz[sr 	分給	c=1 d=1 t=10526
ff[bd jx[dd 	分解	c=1 d=1 t=248
ff[bd lj[ab 	分欄	c=1 d=1 t=10319
ff[bd lz[md 	分類	c=1 d=1 t=3821
ff[bd qi[qo fu[rc kr[ud 	分期付款	c=1 d=1 t=2879
ff[bd qu[ki 	分區	c=1 d=1 t=4517
ff[bd sj[gw 	分散	c=1 d=1 t=6596
ff[bd vi[uy 	分支	c=3 d=2.11143 t=3632
ff[bd vs[jv 	分鐘	c=6 d=1.00004 t=9030
ff[bd wz[dl 	分爲	c=2 d=1.00002 t=3587
ff[bd xd[wz 	分享	c=1 d=1 t=3040
ff[bd xi[aj 	分析	c=2 d=0.130692 t=3777
ff[bd xi[aj yi[hh xw[hb 	分析一下	c=1 d=1 t=3778
ff[mf 	粉	c=6 d=1.64124 t=11499
fg[ji ge[aw 	風格	c=5 d=1.97809 t=2777
fg[ji ik[du 	風潮	c=1 d=1 t=3405
fg[ji uf[uo 	風神	c=2 d=1.99005 t=11176
fg[ji ug[um 	風聲	c=1 d=1 t=164
fg[ji uj[hx 	風扇	c=2 d=1.99005 t=11236
fg[ji xm[er 	風險	c=2 d=1.99005 t=7258
fg[su fu[gh 	豐富	c=2 d=1.49659 t=3720
fg[tc 	封	c=1 d=1 t=3957
fg[tc mm[ew 	封面	c=2 d=1 t=11187
fg[tc uf[uo 	封神	c=1 d=1 t=11173
fg[uw vi[ru 	峯值	c=1 d=1 t=10969
fh[dw bm[rh 	方便	c=2 d=1.07887 t=9065
fh[dw bm[rh yi[hh dm[bd 	方便一點	c=1 d=1 t=6882
fh[dw fa[dt 	方法	c=2 d=1 t=10240
fh[dw mm[ew 	方面	c=1 d=1 t=6007
fh[dw oj[ga 	方案	c=2 d=1 t=6614
fh[dw ui[qg 	方式	c=11 d=1.00016 t=10322
fh[dw xd[pk 	方向	c=4 d=1.07697 t=5345
fh[ef hu[fh 	防護	c=1 d=1 t=6664
fh[ef wz[eh 	防衛	c=1 d=1 t=7904
fh[fw 	放	c=2 d=1.00001 t=2636
fh[fw dk[hd 	放到	c=1 d=1 t=4905
fh[fw iu[ck ll[hm 	放出來	c=1 d=1 t=6721
fh[fw jn[ez qu[ts 	放進去	c=1 d=1 t=8972
fh[fw jw[rk 	放假	c=1 d=1 t=6581
fh[fw qi[wc 	放棄	c=1 d=1 t=7821
fh[fw uh[bh qu[ts 	放上去	c=1 d=1 t=7503
fh[fw vi[su 	放置	c=1 d=1 t=2245
fh[fw xw[hb 	放下	c=3 d=2.89299 t=4966
fh[fw zl[ut 	放在	c=6 d=1.43972 t=5603
fh[hf 	房	c=0 d=0.1 t=11167
fh[yf wf[mk 	訪問	c=1 d=1 t=11549
fj[py 	反	c=0 d=0.1 t=664
fj[py fu[xr 	反覆	c=2 d=1.00011 t=2175
fj[py kv[uv 	反饋	c=4 d=1 t=10447
fj[py or[ek 	反而	c=2 d=1 t=10600
fj[py or[ek ui[op 	反而是	c=1 d=1 t=665
fj[py vg[hv 	反正	c=7 d=2.96462 t=10260
fj[py wf[mk 	反問	c=1 d=1 t=85
fj[py xd[pk 	反向	c=1 d=1 t=11477
fj[py y;[gx 	反應	c=3 d=2.35438 t=11092
fj[py y;[gx su[hz du[gn 	反應速度	c=1 d=1 t=11015
fj[pz hv[wk 	返回	c=3 d=1.96561 t=11526
fj[ry vs[ph 	繁重	c=1 d=1 t=1580
fj[up 	飯	c=1 d=1.04176 t=5247
fj[up ju[uv 	飯局	c=1 d=1 t=6741
fo[rf 	佛	c=1 d=1 t=4
fu[bi 	父	c=1 d=1 t=4592
fu[bi mu[vv 	父母	c=1 d=1 t=366
fu[bj zi[lh 	斧子	c=1 d=1 t=2906
fu[da iu[ck 	浮出	c=1 d=1 t=5684
fu[dl l;[et 	涪陵	c=1 d=1 t=4056
fu[er jm[rn 	附件	c=1 d=1 t=1810
fu[er jn[jz 	附近	c=2 d=1.41686 t=6651
fu[er mo[gg 	附魔	c=1 d=1 t=6788
fu[er uh[bh 	附上	c=1 d=1 t=2600
fu[gh ge[kk 	富哥	c=1 d=1 t=3867
fu[gh po[dn 	富婆	c=1 d=1 t=9244
fu[hd ci[yv tc[wa 	副詞條	c=1 d=1 t=7763
fu[if vu[ql 	輔助	c=3 d=1.07408 t=7718
fu[if vu[ql ma[em 	輔助碼	c=1 d=1 t=2798
fu[oe wu[wl 	服務	c=1 d=1 t=11295
fu[oe wu[wl qi[kq 	服務器	c=3 d=1 t=11371
fu[rc iu[ck 	付出	c=4 d=2.35006 t=10927
fu[rg ui[uj 	俯視	c=3 d=1.12638 t=3353
fu[ro vi[nd 	複製	c=1 d=1 t=11289
fu[ro xm[wj 	復現	c=1 d=1 t=2578
fu[rq bi[vm 	伏筆	c=1 d=1 t=11420
fu[vr he[rh 	符合	c=2 d=1 t=9931
fu[vr hk[kk 	符號	c=5 d=2.87435 t=6144
fu[vr hk[kk xt[xz 	符號學	c=2 d=1.49411 t=6270
fu[vr xr[wy 	符玄	c=1 d=1 t=188
fu[xr gl[bm 	覆蓋	c=1 d=1 t=2373
fz[fb 	費	c=2 d=1.94649 t=2885
fz[fb ig[tw 	費城	c=1 d=1 t=9381
fz[fw bo[dp na[ve qi[fd 	斐波那契	c=1 d=1 t=2734
fz[su 	非	c=3 d=1 t=9922
fz[su ih[xk 	非常	c=6 d=1.03858 t=9864
fz[su ih[xk vs[ph yk[xn 	非常重要	c=1 d=1 t=756
ga[yr 	尬	c=1 d=1 t=9852
gb[ab ig[wv 	構成	c=5 d=1.86072 t=6213
gb[ab jm[yj 	構建	c=1 d=1 t=5788
gb[ab si[tx 	構思	c=1 d=1 t=2961
gb[ab vu[vg 	構築	c=5 d=1.00001 t=6024
gb[ab zk[nz 	構造	c=1 d=1 t=5797
gb[bb ml[vd 	購買	c=1 d=1 t=34
gb[bs ui[rh 	勾使	c=2 d=1.956 t=215
gb[bx 	夠	c=5 d=1 t=10423
gb[bx hk[nz 	夠好	c=0 d=0.1 t=4777
gb[bx ys[ou 	夠用	c=1 d=1 t=7757
gb[jb 	鉤	c=1 d=1 t=6451
gb[jb so[uy 	鉤索	c=1 d=1 t=8120
gb[qb yp[ez 	狗運	c=1 d=1 t=9666
gd[di du[gn 	廣度	c=1 d=1 t=3626
gd[di gk[nk 	廣告	c=1 d=1 t=850
gd[di yi[di 	廣義	c=1 d=1 t=6179
gd[qz 	逛	c=1 d=1 t=9461
gd[xe pj[vm 	光盤	c=1 d=1 t=7739
gd[xe su[hz 	光速	c=1 d=1 t=6952
gd[xe xm[sj 	光線	c=1 d=1 t=4192
ge[aw 	格	c=3 d=1 t=7634
ge[aw db[du 	格鬥	c=1 d=1 t=8113
ge[aw dh[fx 	格擋	c=2 d=1.63763 t=8377
ge[aw ui[qg 	格式	c=2 d=1.75957 t=10373
ge[aw zi[lh 	格子	c=5 d=2.90894 t=8518
ge[kk 	哥	c=2 d=1.00834 t=8019
ge[kk mf[rm 	哥們	c=2 d=1 t=9397
ge[mw xw[hb 	閣下	c=1 d=1 t=1724
ge[ru 	個	c=5 d=0.1 t=8352
ge[ru rf[pd 	個人	c=3 d=1.00064 t=2770
ge[ru rf[pd gj[wx ub[ay 	個人感受	c=1 d=1 t=1759
ge[wk 	各	c=2 d=1 t=9144
ge[wk vs[hv 	各種	c=3 d=1 t=7838
ge[wk yb[uo 	各有	c=1 d=1 t=2211
gf[ag ju[fu 	根據	c=2 d=1 t=5589
gf[zg 	跟	c=3 d=1.06801 t=2171
gf[zg ni[rd 	跟你	c=6 d=2.0617 t=10030
gf[zg ta[ry 	跟他	c=3 d=1.00001 t=10155
gf[zg uh[bh 	跟上	c=1 d=1 t=371
gf[zg ve[ym 	跟着	c=1 d=1 t=5183
gf[zg wo[pf 	跟我	c=2 d=1.00079 t=6499
gg[ho 	更	c=3 d=0.1 t=8793
gg[ho da[hr 	更大	c=1 d=1 t=5993
gg[ho do[xx 	更多	c=8 d=1.00026 t=7990
gg[ho fh[dw bm[rh 	更方便	c=0 d=0.1 t=7403
gg[ho gl[kw 	更改	c=2 d=0.109837 t=5550
gg[ho gl[kw mu[we lu[xu 	更改目錄	c=1 d=1 t=5551
gg[ho ke[dk xi[xg 	更可惜	c=1 d=1 t=8794
gg[ho nj[yv 	更難	c=1 d=1 t=3664
gg[ho rs[xr yi[ob 	更容易	c=1 d=1 t=5816
gg[ho ui[op 	更是	c=1 d=1 t=3437
gg[ho xn[lj 	更新	c=6 d=1.00001 t=11372
gg[ho xn[lj yi[hh xw[hb 	更新一下	c=1 d=1 t=2388
gh[jk qr[bf 	鋼拳	c=1 d=1 t=5840
gh[kd 	剛	c=3 d=1.00001 t=7063
gh[kd fa[vy ub[vk 	剛發售	c=1 d=1 t=293
gh[kd gh[kd 	剛剛	c=17 d=1.03192 t=10752
gh[kd hk[nz 	剛好	c=1 d=1 t=4233
gh[kd hv[wk ll[hm 	剛回來	c=1 d=1 t=5090
gh[kd ii[kr wj[ge fj[up 	剛喫完飯	c=1 d=1 t=1679
gh[kd kl[hc ui[ns 	剛開始	c=2 d=1.47951 t=8230
gh[kd xd[ax 	剛想	c=1 d=1 t=11324
gh[uk 	崗	c=4 d=1.71995 t=9319
gj[hu 	幹	c=1 d=1 t=2902
gj[hu bu[eu lc[vu 	幹不了	c=1 d=1 t=10084
gj[hu bu[le 	幹部	c=1 d=1 t=9249
gj[hu dc[fb 	幹掉	c=1 d=1 t=4032
gj[hu de[ro hk[nz 	幹得好	c=1 d=1 t=4907
gj[hu rk[fy 	幹擾	c=1 d=1 t=1672
gj[hu wj[ge 	幹完	c=1 d=1 t=6954
gj[og 	肝	c=1 d=1 t=6980
gj[ur cv[od 	乾脆	c=2 d=1 t=11058
gj[ur ho[rb 	乾貨	c=1 d=1 t=3051
gj[ur si[hx 	乾死	c=1 d=1 t=2057
gj[vw 	敢	c=1 d=1 t=8683
gj[vw gj[hu 	敢幹	c=1 d=1 t=8834
gj[vw yu[eu 	敢於	c=1 d=1 t=274
gj[wx 	感	c=2 d=1.14022 t=2176
gj[wx dk[hd 	感到	c=7 d=1.77672 t=10800
gj[wx dm[ov 	感電	c=1 d=1 t=73
gj[wx ji[db 	感激	c=1 d=1 t=9214
gj[wx jt[xj 	感覺	c=17 d=1.92466 t=11132
gj[wx q;[xf 	感情	c=6 d=1.79178 t=10858
gj[wx tj[ky 	感嘆	c=1 d=1 t=512
gj[wx ub[ay 	感受	c=3 d=1 t=10555
gj[wx ub[ay dk[hd 	感受到	c=4 d=1 t=5818
gj[wx xx[yu 	感謝	c=4 d=1.00032 t=9205
gj[zg 	趕	c=5 d=1.27977 t=10265
gj[zg iu[ck 	趕出	c=1 d=1 t=1470
