# Rime user dictionary
#@/db_name	ounei_hand
#@/db_type	userdb
#@/rime_version	1.11.2
#@/tick	36936
#@/user_id	TAKUSEI-DESKTOP
gs[gb 	貢	c=13 d=1.27325 t=30153
gs[gb pl[pb 	貢牌	c=1 d=1 t=28292
gs[gb q;[xf 	共情	c=1 d=1 t=21837
gs[gb ts[kh 	共同	c=1 d=1 t=18569
gs[gb vf[fi 	共振	c=1 d=1 t=6241
gs[gb xd[wz 	共享	c=3 d=1 t=25454
gs[gb yb[uo 	共有	c=4 d=1.3027 t=32891
gs[gb yi[hh 	共一	c=2 d=1.99005 t=35733
gs[gb ys[ou 	共用	c=1 d=1 t=23646
gs[gk qi[ud jp[ms 	宮崎駿	c=1 d=1 t=27385
gs[gk t;[qj yu[wd ye[dw jq[dy 	宮廷玉液酒	c=1 d=1 t=6603
gs[gl di[gu 	功底	c=3 d=2.94128 t=33216
gs[gl fu[er 	功夫	c=1 d=1 t=24313
gs[gl ng[sb 	功能	c=3 d=1 t=35155
gs[gw 	攻	c=2 d=1 t=19075
gs[gw ji[fk 	攻擊	c=63 d=1.05552 t=35455
gs[gw ji[fk ds[el zo[rv 	攻擊動作	c=1 d=1 t=32693
gs[gw ji[fk fh[dw ui[qg 	攻擊方式	c=2 d=1.00001 t=35780
gs[gw ji[fk li[vp 	攻擊力	c=1 d=1 t=32744
gs[gw ji[fk mu[we bc[ae 	攻擊目標	c=1 d=1 t=11290
gs[gw ji[fk tk[di 	攻擊套	c=3 d=2.88544 t=16248
gs[gw ji[fk uh[rr hl[gf 	攻擊傷害	c=1 d=1 t=10338
gs[gw ji[fk ve[to 	攻擊者	c=7 d=2.01868 t=4853
gs[gw ji[fk xq[ru vg[hv 	攻擊修正	c=5 d=1.92312 t=7826
gs[gw ke[ge 	攻克	c=1 d=1 t=14751
gs[gw po[ep 	攻破	c=1 d=1 t=14756
gs[gx hb[ru 	恭候	c=1 d=1 t=1255
gs[gx xi[uk 	恭喜	c=1 d=1 t=19691
gs[gx xi[uk ni[rd 	恭喜你	c=0 d=0.1 t=9976
gs[hu 	工	c=3 d=1 t=15455
gs[hu fu[er 	工夫	c=1 d=1 t=24493
gs[hu ig[hk 	工程	c=2 d=1 t=26213
gs[hu ih[hp 	工廠	c=1 d=1 t=8787
gs[hu ju[jb 	工具	c=2 d=1 t=34665
gs[hu ju[jb lj[ab 	工具欄	c=1 d=1 t=36651
gs[hu ke[hd 	工科	c=1 d=1 t=26214
gs[hu qi[qo 	工期	c=4 d=2.05659 t=36427
gs[hu wz[rl 	工位	c=2 d=1 t=35755
gs[hu ye[ub 	工業	c=1 d=1 t=11692
gs[hu zo[rv 	工作	c=20 d=1.00421 t=36854
gs[hu zo[rv ld[oh 	工作量	c=2 d=1.00003 t=36618
gs[hu zo[rv lq[dw ig[hk 	工作流程	c=1 d=1 t=35635
gs[hu zo[rv tl[sk 	工作臺	c=1 d=1 t=15132
gs[hu zo[rv xc[lw ly[wu 	工作效率	c=1 d=1 t=15220
gs[kv 	弓	c=2 d=1.96561 t=15145
gs[rg 	供	c=1 d=1 t=20788
gs[wg ii[kr 	珙喫	c=1 d=1 t=36426
gs[yg 	龔	c=8 d=2.12879 t=25110
gs[yg hl[dr qi[wd 	龔海琦	c=5 d=2.90156 t=25097
gu[bk ge[kd 	谷歌	c=1 d=1 t=14758
gu[gw ui[hk 	故事	c=15 d=1.21654 t=36836
gu[gw vh[el 	故障	c=2 d=1.00023 t=34148
gu[gw xd[sp 	故鄉	c=1 d=1 t=26540
gu[iy ji[kx 	顧忌	c=1 d=1 t=8407
gu[iy ly[hx 	顧慮	c=2 d=1.00004 t=23365
gu[jg 	鈷	c=1 d=1 t=19747
gu[kg 	咕	c=2 d=1 t=25894
gu[kg gu[kg 	咕咕	c=1 d=1 t=2219
gu[ko ge[gw 	骨骼	c=3 d=2.90256 t=18245
gu[ko jw[la 	骨架	c=4 d=1.62279 t=18561
gu[ko pl[pb 	骨牌	c=2 d=1.90032 t=31019
gu[ko rb[kr 	骨肉	c=0 d=0.1 t=4365
gu[rg ji[yu 	估計	c=19 d=1.0098 t=36861
gu[rg ld[oh 	估量	c=1 d=1 t=29949
gu[uk dl[rq 	古代	c=2 d=1.72615 t=26056
gu[uk xi[iu la[og 	古希臘	c=1 d=1 t=18991
gu[uk zs[bx 	古總	c=2 d=1.9802 t=15584
gu[uu dk[fn 	鼓搗	c=1 d=1 t=1163
gu[uu iv[ap 	鼓槌	c=1 d=1 t=30808
gu[uu li[il 	鼓勵	c=2 d=1 t=31152
gu[wg d;[gp 	固定	c=8 d=1.00282 t=33678
gu[wg ub[gc 	固守	c=1 d=1 t=7921
gu[zp dk[nu 	孤島	c=1 d=1 t=26521
gu[zp du[qi 	孤獨	c=0 d=0.1 t=543
gu[zp du[qi yk[fa gp[dl 	孤獨搖滾	c=1 d=1 t=544
gv[at 	桂	c=3 d=2.7962 t=13299
gv[be 	鬼	c=0 d=0.1 t=9942
gv[be jc[kv 	鬼叫	c=2 d=1.9802 t=30302
gv[do gv[do 	龜龜	c=1 d=1 t=11844
gv[do ke[ug 	龜殼	c=2 d=1.90032 t=9235
gv[do so[sg 	龜縮	c=3 d=1.03995 t=22885
gv[do su[hz 	龜速	c=1 d=1 t=33008
gv[ej 	規	c=1 d=1 t=15392
gv[ej hw[gd 	規劃	c=1 d=1 t=23874
gv[ej ly[ry 	規律	c=1 d=1 t=26045
gv[ej mo[ac 	規模	c=1 d=1 t=20100
gv[ej ze[bd 	規則	c=41 d=0.186636 t=31935
gv[ej ze[bd dx[yq jw[lk 	規則疊加	c=1 d=1 t=20067
gv[ej ze[bd lb[du ds[dk 	規則漏洞	c=1 d=1 t=21963
gv[ej ze[bd uu[vv 	規則書	c=2 d=1.00507 t=30268
gv[et 	硅	c=1 d=1 t=11342
gv[ij ji[yz 	軌跡	c=1 d=1 t=19877
gv[ux gs[gl 	歸功	c=0 d=0.1 t=14716
gv[ux gs[gl yu[eu 	歸功於	c=1 d=1 t=14717
gv[ux l;[yr 	歸零	c=3 d=1 t=31442
gv[vb 	貴	c=2 d=1.89583 t=5932
gv[vb vb[dp 	貴州	c=1 d=1 t=19590
gw[ft 	掛	c=6 d=0.1 t=33352
gw[ft ff[mf si[sh 	掛粉絲	c=1 d=1 t=1649
gw[ft gb[jb 	掛鉤	c=1 d=1 t=31176
gw[ft ji[aj 	掛機	c=1 d=1 t=11647
gw[ft le[vu 	掛了	c=1 d=1 t=3724
gw[ft uh[bh 	掛上	c=1 d=1 t=15957
gw[ft ve[ym 	掛着	c=1 d=1 t=6137
gw[ft yi[hh mm[ew 	掛一面	c=1 d=1 t=33353
gw[ft zl[ti 	掛載	c=1 d=1 t=36192
gw[ps tm[wu 	瓜田	c=1 d=1 t=9290
gy[xy 	怪	c=8 d=1.72305 t=17173
gy[xy bu[eu de[ro 	怪不得	c=3 d=1 t=26761
gy[xy ds[qx xi[hk 	怪東西	c=1 d=1 t=17174
gy[xy lx[qg 	怪獵	c=1 d=1 t=33753
gy[xy nc[nh 	怪鳥	c=3 d=1 t=21876
gy[xy wu[nb 	怪物	c=10 d=1.18808 t=34973
gy[xy wu[nb lx[qg rf[pd 	怪物獵人	c=4 d=1 t=23496
gy[xy yi[kc 	怪異	c=4 d=1.97045 t=12349
gz[sr 	給	c=33 d=0.1 t=34512
gz[sr d;[gp 	給定	c=3 d=1.32692 t=18604
gz[sr ge[ru 	給個	c=5 d=0.103683 t=35619
gz[sr ge[ru cj[sd kk[tk 	給個參考	c=1 d=1 t=35620
gz[sr gz[sr 	給給	c=1 d=1 t=16907
gz[sr iu[ck 	給出	c=1 d=1 t=31364
gz[sr le[vu 	給了	c=1 d=1 t=6652
gz[sr le[vu wo[pf 	給了我	c=1 d=1 t=12602
gz[sr ni[rd 	給你	c=33 d=0.165877 t=36785
gz[sr ni[rd ba[bb ma[nm 	給你爸媽	c=1 d=1 t=15838
gz[sr ni[rd uo[yb 	給你說	c=1 d=1 t=36786
gz[sr ta[ry 	給他	c=8 d=1.00281 t=36804
gz[sr ta[ry mf[rm 	給他們	c=4 d=1.95123 t=35424
gz[sr uv[yv 	給誰	c=1 d=1 t=8126
gz[sr wo[pf 	給我	c=27 d=1.00502 t=36076
gz[sr wo[pf ba[kb 	給我吧	c=0 d=0.1 t=24532
gz[sr wo[pf mf[rm 	給我們	c=1 d=1 t=29143
gz[sr yi[hh xx[ve 	給一些	c=1 d=1 t=34513
ha[kr 	哈	c=4 d=1.11418 t=18009
ha[kr di[yz 	哈迪	c=2 d=1.64212 t=31669
ha[kr di[yz si[qj 	哈迪斯	c=1 d=1 t=31670
ha[kr ha[kr 	哈哈	c=67 d=5.98416 t=35991
ha[kr ha[kr ha[kr 	哈哈哈	c=59 d=2.05378 t=35989
ha[kr ha[kr ha[kr ha[kr 	哈哈哈哈	c=5 d=1.00005 t=27113
ha[kr ha[kr ha[kr ha[kr ha[kr 	哈哈哈哈哈	c=1 d=1 t=27142
ha[kr hh[aw 	哈杭	c=1 d=1 t=11785
ha[kr lb[km 	哈嘍	c=3 d=2.07647 t=24216
ha[kr lb[km ha[kr lb[km 	哈嘍哈嘍	c=2 d=1.75957 t=24231
ha[kr mu[nm 	哈姆	c=1 d=1 t=6278
ha[kr or[dx bn[dg 	哈爾濱	c=1 d=1 t=15792
hb[io vs[ph 	厚重	c=2 d=1.6157 t=34235
hb[pk 	後	c=19 d=0.100004 t=31533
hb[pk bj[bf 	後半	c=1 d=1 t=597
hb[pk bz[wt 	後備	c=1 d=1 t=14644
hb[pk dr[lu 	後端	c=1 d=1 t=10159
hb[pk fh[dw 	後方	c=1 d=1 t=32164
hb[pk go[oa 	後果	c=1 d=1 t=21244
hb[pk hv[xr 	後悔	c=3 d=1 t=11825
hb[pk ll[hm 	後來	c=1 d=1 t=29074
hb[pk ll[hm fa[vy xm[wj 	後來發現	c=1 d=1 t=3711
hb[pk mm[ew 	後面	c=12 d=1.0105 t=36598
hb[pk mm[ew wh[wx le[vu 	後面忘了	c=1 d=1 t=20277
hb[pk qi[qo 	後期	c=3 d=1.00008 t=36441
hb[pk tl[sk 	後臺	c=1 d=1 t=20560
hb[pk tl[sk gg[ho xn[lj 	後臺更新	c=1 d=1 t=13627
hb[pk tm[hd 	後天	c=5 d=2.94506 t=36508
hb[pk ub[su 	後手	c=1 d=1 t=20455
hb[pk ve[to 	後者	c=2 d=1.98511 t=31389
hb[pk wf[wi 	後文	c=1 d=1 t=34922
hb[pk xu[su 	後續	c=29 d=1.57616 t=36809
hb[pk xu[su wj[we jw[gu 	後續玩家	c=1 d=1 t=27828
hb[pk xu[su yb[df xi[yg 	後續遊戲	c=1 d=1 t=21981
hb[pk yh[rp 	後仰	c=1 d=1 t=32355
hb[pk yk[fa 	後搖	c=10 d=1.42528 t=32364
hb[qr 	猴	c=3 d=2.53125 t=12410
hb[ru xr[nz 	候選	c=1 d=1 t=19240
hd[bw di[lj 	皇帝	c=0 d=0.1 t=33063
hd[cw 	荒	c=2 d=1 t=17954
hd[cw bj[tp 	荒坂	c=2 d=1.29083 t=34905
hd[gy 	黃	c=1 d=1 t=13303
hd[gy he[dk kb[uv 	黃河口	c=2 d=1.93239 t=1434
hd[gy he[dk ru[pd hl[dr kb[uv 	黃河入海口	c=1 d=1 t=1436
hd[gy he[dk ru[pd hl[dr lq[dw 	黃河入海流	c=1 d=1 t=1391
hd[gy hp[uo 	黃昏	c=1 d=1.08025 t=26614
hd[gy hp[uo qm[bo 	黃昏前	c=1 d=1 t=26571
hd[gy lj[cu 	黃藍	c=1 d=1 t=1444
hd[gy qr[bu 	黃泉	c=1 d=1 t=19692
hd[gy se[db 	黃色	c=1 d=1 t=22429
hd[ox 	晃	c=1 d=1 t=12506
hd[xb 	惶	c=1 d=1 t=315
he[aw ci[eb 	核磁	c=1 d=1 t=6240
he[aw xn[dv 	核心	c=14 d=1.00007 t=34867
he[aw xn[dv ji[aj vi[nd 	核心機制	c=1 d=1 t=27635
he[aw xn[dv wj[we fa[dt 	核心玩法	c=2 d=1 t=27092
he[dk 	河	c=3 d=2.00554 t=25107
he[dk uv[uu 	河水	c=1 d=1 t=1440
he[gn gr[yj 	鶴觀	c=1 d=1 t=17012
he[hk 	和	c=84 d=1.73105 t=19659
he[hk nn[rx 	和您	c=1 d=1 t=33968
he[hk pl[pb 	和牌	c=1 d=1 t=18001
he[hk wo[pf 	和我	c=1 d=1 t=20809
he[hk wo[pf ba[bb ma[nm 	和我爸媽	c=1 d=1 t=17232
he[hk zo[rg rf[pd 	和做人	c=-1 d=0 t=23584
he[ko 	喝	c=1 d=1 t=26875
he[ko bz[ab 	喝杯	c=0 d=0.1 t=7641
he[ko bz[ab uv[uu 	喝杯水	c=1 d=1 t=7642
he[ko cl[ap 	喝彩	c=0 d=0.1 t=31207
he[ko do[xx 	喝多	c=0 d=0.1 t=12032
he[ko kb[uv 	喝口	c=1 d=1 t=345
he[ko le[vu 	喝了	c=1 d=1 t=21717
he[ko uv[uu 	喝水	c=0 d=0.1 t=245
he[rh 	合	c=2 d=1 t=28018
he[rh b;[bk 	合併	c=1 d=1 t=18328
he[rh bu[eu he[rh ui[qz 	合不合適	c=1 d=1 t=7760
he[rh ig[wv qi[kq 	合成器	c=1 d=1 t=4737
he[rh ji[va 	合集	c=1 d=1 t=30299
he[rh ji[yu 	合計	c=4 d=1 t=36078
he[rh li[wo 	合理	c=12 d=1.00576 t=29987
he[rh or[ek wz[dl yi[hh 	合而爲一	c=1 d=1 t=20019
he[rh ui[qz 	合適	c=2 d=1.08046 t=29791
he[rh yn[lo 	合音	c=1 d=1 t=8089
he[rh zo[rv 	合作	c=4 d=1.0001 t=35729
he[rh zo[rv ve[to 	合作者	c=3 d=1.84793 t=23259
he[rk 	何	c=2 d=1 t=21874
he[rk bu[eu 	何不	c=1 d=1 t=30309
he[rk kd[dk 	何況	c=2 d=1 t=27423
he[rk wz[dl 	何爲	c=1 d=1 t=36325
he[rm 	盒	c=5 d=1 t=30488
he[rm fj[up 	盒飯	c=1 d=1 t=36096
he[rm zi[lh 	盒子	c=1 d=1 t=34036
hf[qg hf[qg 	狠狠	c=3 d=1 t=12542
hf[rg 	很	c=6 d=0.1 t=36467
hf[rg bu[eu hk[nz 	很不好	c=1 d=1 t=33317
hf[rg da[hr 	很大	c=2 d=1 t=26036
hf[rg di[ru 	很低	c=4 d=1.9802 t=33667
hf[rg dl[ka 	很呆	c=1 d=1 t=33432
hf[rg do[xx 	很多	c=31 d=1.99505 t=36247
hf[rg do[xx rf[pd 	很多人	c=2 d=1 t=24227
hf[rg do[xx wj[we jw[gu 	很多玩家	c=1 d=1 t=27460
hf[rg dr[ud 	很短	c=1 d=1 t=36759
hf[rg dv[yc 	很對	c=0 d=0.1 t=33973
hf[rg dv[yc kb[uv 	很對口	c=1 d=1 t=33974
hf[rg fu[ro za[ja 	很複雜	c=1 d=1 t=23642
hf[rg gj[yu ga[yr 	很尷尬	c=1 d=1 t=4887
hf[rg gk[wk 	很高	c=3 d=0.1 t=28622
hf[rg gk[wk uu[mw ld[oh 	很高數量	c=1 d=1 t=28623
hf[rg hk[nz 	很好	c=4 d=1.00001 t=30860
hf[rg hk[nz wj[we 	很好玩	c=3 d=1 t=33841
hf[rg ia[yg 	很差	c=1 d=1 t=23584
hf[rg ih[ph 	很長	c=1 d=1 t=33822
hf[rg jm[vm dj[bo 	很簡單	c=1 d=1 t=26107
hf[rg jn[jz 	很近	c=1 d=1 t=19537
hf[rg jq[xd 	很久	c=3 d=1 t=33738
hf[rg ke[dk gv[vb 	很可貴	c=1 d=1 t=22488
hf[rg ke[dk ng[sb 	很可能	c=2 d=1 t=29868
hf[rg ky[xv 	很快	c=7 d=1.53794 t=33680
hf[rg l;[dt lr[qv 	很凌亂	c=1 d=1 t=36468
hf[rg le[px 	很樂	c=2 d=1 t=24236
hf[rg li[wk pu[yb 	很離譜	c=1 d=1 t=1582
hf[rg lj[hb 	很爛	c=1 d=1 t=25164
hf[rg ma[ga fj[hy 	很麻煩	c=2 d=1 t=32946
hf[rg nj[yv 	很難	c=8 d=2.67237 t=31178
hf[rg nj[yv uo[yb 	很難說	c=1 d=1 t=1687
hf[rg nj[yv xt[xz 	很難學	c=1 d=1 t=27473
hf[rg q;[is 	很輕	c=1 d=1 t=252
hf[rg qd[gk 	很強	c=3 d=1.99501 t=29892
hf[rg rf[yr vf[uj 	很認真	c=1 d=1 t=23937
hf[rg rs[xr yi[ob 	很容易	c=2 d=1 t=33784
hf[rg ud[di 	很爽	c=1 d=1 t=27078
hf[rg uk[xp 	很少	c=2 d=1 t=33472
hf[rg vs[ph yk[xn 	很重要	c=1 d=1 t=18312
hf[rg xc[ub 	很小	c=1 d=1 t=18498
hf[rg xd[rd 	很像	c=1 d=1 t=34722
hf[rg xi[uk hr[yd 	很喜歡	c=3 d=1 t=28969
hf[rg xi[uk hr[yd kj[fm 	很喜歡看	c=1 d=1 t=12772
hf[rg yb[uo 	很有	c=1 d=1 t=30211
hf[rg yb[uo yi[lx si[tx 	很有意思	c=1 d=1 t=13598
hf[rg yj[hy 	很嚴	c=1 d=1 t=14832
hf[rg yr[ib ui[ns 	很原始	c=1 d=1 t=27332
hf[rg zi[pm xn[ry 	很自信	c=1 d=1 t=29813
hg[ag 	橫	c=3 d=1 t=25390
hg[ag bj[pp 	橫版	c=8 d=1.8565 t=36699
hg[ag xd[pk 	橫向	c=1 d=1 t=3065
hh[rh 	行	c=5 d=1 t=36157
hh[rh ye[ub 	行業	c=2 d=1 t=20833
hh[vw 	航	c=2 d=1 t=24341
hh[vw x;[rh 	航行	c=2 d=1.99005 t=26612
hj[du 	瀚	c=2 d=1 t=31470
hj[dy zi[gz 	漢字	c=5 d=3.46969 t=26008
hj[gd b;[du 	寒冰	c=2 d=1.98511 t=8667
hj[gd jw[rk 	寒假	c=1 d=1 t=28941
hj[gd ya[yn 	寒鴉	c=2 d=1.99005 t=19686
hj[gg 	罕	c=1 d=1 t=13989
hj[gg jm[ke 	罕見	c=1 d=1 t=11134
hj[lk uu[mw 	函數	c=1 d=1 t=35409
hj[rk 	含	c=1 d=1 t=8508
hj[rk jn[rw ld[oh 	含金量	c=3 d=1.00103 t=17200
hj[rk yb[uo 	含有	c=1 d=1 t=30072
hj[uw go[ww rf[pd 	韓國人	c=1 d=1 t=5298
hk[bn 	皓	c=1 d=1 t=24261
hk[cn 	薅	c=1 d=1 t=23416
hk[dn 	浩	c=2 d=1.33121 t=13969
hk[kk 	號	c=19 d=1 t=36803
hk[kk ih[ph ui[oc jm[mo 	號長時間	c=1 d=1 t=34471
hk[kk jx[su ju[uv 	號結局	c=-1 d=0.985112 t=11619
hk[kk lb[am 	號樓	c=6 d=1.99501 t=26132
hk[kk yb[uo wz[rl 	號有位	c=1 d=1 t=33083
hk[lm 	耗	c=2 d=1.99005 t=19298
hk[lm jn[ud 	耗盡	c=1 d=1 t=3551
hk[nz 	好	c=19 d=1 t=35139
hk[nz de[bb 	好的	c=20 d=1.22836 t=36397
hk[nz de[bb hk[nz de[bb 	好的好的	c=4 d=1.0384 t=36283
hk[nz dl[hx 	好歹	c=1 d=1 t=27026
hk[nz do[xx 	好多	c=4 d=1 t=36867
hk[nz do[xx ds[qx xi[hk 	好多東西	c=1 d=1 t=25887
hk[nz hj[dy 	好漢	c=0 d=0.1 t=14916
hk[nz hk[nz 	好好	c=4 d=1 t=36293
hk[nz hk[nz hk[nz 	好好好	c=9 d=1 t=35677
hk[nz ih[ph 	好長	c=1 d=1 t=34472
hk[nz is[dv 	好衝	c=1 d=1 t=13399
hk[nz ji[pv 	好幾	c=2 d=1.06079 t=19953
hk[nz ji[pv ci[dd 	好幾次	c=1 d=1 t=20293
hk[nz ji[pv ge[ru 	好幾個	c=2 d=1 t=16773
hk[nz ji[pv ju[uv 	好幾局	c=1 d=1 t=19954
hk[nz ji[pv ui[hu 	好幾十	c=1 d=1 t=6102
hk[nz jq[xd 	好久	c=2 d=1 t=13836
hk[nz jx[su ju[uv 	好結局	c=1 d=1 t=11620
hk[nz le[vu 	好了	c=3 d=2.22586 t=19527
hk[nz le[vu dm[bd 	好了點	c=1 d=1 t=16827
hk[nz ll[cl wu[tw 	好萊塢	c=1 d=1 t=20606
hk[nz ni[rd hk[nz 	好你好	c=1 d=1 t=15477
hk[nz ns[wc 	好弄	c=1 d=1 t=36201
hk[nz qi[dk 	好奇	c=2 d=1 t=21365
hk[nz rf[pd 	好人	c=3 d=1.00028 t=25657
hk[nz tj[yh 	好談	c=1 d=1 t=13756
hk[nz uo[yb 	好說	c=1 d=1 t=33577
hk[nz uw[ud 	好刷	c=1 d=1 t=16288
hk[nz vj[bg 	好戰	c=0 d=0.1 t=22729
hk[nz vj[bg ve[to 	好戰者	c=1 d=1 t=22730
hk[nz wj[we 	好玩	c=9 d=1 t=30621
hk[nz xc[dx xi[zx 	好消息	c=2 d=1 t=19263
hk[nz xd[rd 	好像	c=28 d=1.04914 t=35012
hk[nz xd[rd ui[op 	好像是	c=1 d=1 t=27187
hk[nz xd[rd yb[uo 	好像有	c=1 d=1 t=13815
hk[nz xx[ve 	好些	c=1 d=1 t=34592
hk[nz yb[uy 	好友	c=1 d=0.1 t=25511
hk[nz yi[hh dm[bd 	好一點	c=1 d=1 t=7779
hk[nz ys[ou 	好用	c=1 d=1 t=19518
hk[nz zo[rg 	好做	c=1 d=0.1 t=35808
hk[nz zo[rg yi[hh dm[bd 	好做一點	c=1 d=1 t=35809
hk[wm 	毫	c=1 d=1 t=18177
hk[wm wu[ee 	毫無	c=2 d=1 t=24627
hk[wu 	豪	c=-1 d=1 t=2617
hk[wu du[bt 	豪賭	c=1 d=1 t=3538
hl[bz 	還	c=42 d=0.1 t=23773
hl[bz dz[ro 	還得	c=6 d=1 t=33070
hl[bz hk[nz 	還好	c=4 d=1 t=23958
hl[bz hv[re yb[uo 	還會有	c=1 d=1 t=29257
hl[bz ji[pv tm[hd 	還幾天	c=1 d=1 t=10554
hl[bz ke[dk yi[sr 	還可以	c=5 d=1 t=36399
hl[bz kl[hc ve[ym mz[dj 	還開着沒	c=1 d=1 t=7391
hl[bz lu[zw hw[rq 	還路化	c=1 d=1 t=6613
hl[bz mz[dj 	還沒	c=4 d=1.13401 t=19758
hl[bz mz[dj gg[ho 	還沒更	c=1 d=1 t=7649
hl[bz mz[dj kl[hc ui[ns 	還沒開始	c=1 d=1 t=14349
hl[bz mz[dj ll[hm de[ro ji[pv 	還沒來得及	c=1 d=1 t=23774
hl[bz mz[dj zo[rg 	還沒做	c=1 d=1 t=27134
hl[bz ng[sb 	還能	c=6 d=2.05817 t=27030
hl[bz t;[fq 	還挺	c=0 d=0.1 t=9443
hl[bz t;[fq lq[pt zl[ut 	還挺留在	c=1 d=1 t=9444
hl[bz ui[op 	還是	c=94 d=1.89188 t=36830
hl[bz ui[op bu[eu x;[rh 	還是不行	c=1 d=1 t=7134
hl[bz ui[op hv[re 	還是會	c=1 d=1 t=14848
hl[bz ui[op uo[yb 	還是說	c=3 d=1 t=25126
hl[bz ui[op xi[iu wh[ww 	還是希望	c=1 d=1 t=36449
hl[bz vf[uj 	還真	c=3 d=1 t=17268
hl[bz vf[uj ui[op 	還真是	c=12 d=1.22878 t=33438
hl[bz x;[rh 	還行	c=1 d=1 t=8191
hl[bz xd[ax 	還想	c=3 d=1 t=12392
hl[bz xu[ye 	還需	c=1 d=1 t=21005
hl[bz xu[ye yk[xn 	還需要	c=1 d=1 t=23822
hl[bz yb[uo 	還有	c=45 d=1.04573 t=36238
hl[bz yb[uo dm[bd 	還有點	c=2 d=1 t=27145
hl[bz yb[uo ge[ru 	還有個	c=5 d=1 t=24446
hl[bz yb[uo ma[km 	還有嗎	c=1 d=1 t=16001
hl[bz yb[uo qi[cb ta[ry 	還有其他	c=1 d=1 t=957
hl[bz yb[uo uv[yv 	還有誰	c=1 d=1 t=4471
hl[bz yb[uo yi[hh ge[ru wf[mk ti[oy 	還有一個問題	c=1 d=1 t=7725
hl[bz yb[uo yi[hh xx[ve 	還有一些	c=2 d=1 t=29218
hl[bz yi[sr 	還以	c=0 d=0.199501 t=8137
hl[bz yi[sr wz[dl 	還以爲	c=2 d=1.17996 t=8481
hl[bz yi[sr wz[ru 	還以微	c=1 d=1 t=8137
hl[bz yk[xn 	還要	c=3 d=1 t=29150
hl[bz yk[xn ys[ou 	還要用	c=1 d=1 t=26200
hl[bz zl[ut 	還在	c=7 d=1 t=35362
hl[dr 	海	c=7 d=1.00013 t=26061
hl[dr dk[dm 	海盜	c=8 d=5.55403 t=5515
hl[dr ke[ge si[qj 	海克斯	c=1 d=1 t=4464
hl[dr li[ot 	海里	c=0 d=0.1 t=694
hl[dr lu[yz hw[cr 	海露花	c=1 d=1 t=6831
hl[dr ma[vv 	海馬	c=5 d=3.55078 t=9089
hl[dr mm[ew 	海面	c=1 d=1 t=26532
hl[dr uh[bh 	海上	c=1 d=1 t=24813
hl[dr uv[uu 	海水	c=1 d=1 t=1443
hl[dr xm[yy 	海鮮	c=1 d=1 t=9073
hl[dr yu[tg 	海域	c=1 d=1 t=26638
hl[gf pa[xb 	害怕	c=1 d=1 t=32021
hl[kd 	嗨	c=2 d=1 t=12151
hl[zw zi[lh 	孩子	c=4 d=1 t=28929
hl[zw zi[lh mf[rm 	孩子們	c=1 d=1 t=28936
ho[cq de[ro 	獲得	c=50 d=1.00098 t=34106
ho[cq de[ro de[bb 	獲得的	c=1 d=1 t=23694
ho[cq de[ro qd[gk hw[rq 	獲得強化	c=1 d=1 t=26487
ho[cq qu[ey 	獲取	c=3 d=1 t=22852
ho[cq ug[op 	獲勝	c=15 d=1.00002 t=30104
ho[cq ug[op fh[dw 	獲勝方	c=1 d=1 t=27762
ho[cy ho[cy 	藿藿	c=1 d=1 t=6214
ho[dp 	火	c=5 d=2.7432 t=25701
ho[dp ba[fb 	火把	c=4 d=3.81642 t=25851
ho[dp bf[ah 	火本	c=1 d=1 t=8476
ho[dp hw[cr 	火花	c=1 d=1 t=35798
ho[dp ie[qu 	火車	c=0 d=0.1 t=2550
ho[dp il[va 	火柴	c=0 d=0.1 t=12992
ho[dp il[va rf[pd 	火柴人	c=1 d=1 t=12993
ho[dp jm[vb 	火箭	c=2 d=1.96561 t=13164
ho[dp li[vp 	火力	c=2 d=1.98511 t=28620
ho[dp lz[yt 	火雷	c=1 d=1 t=16976
ho[dp nj[tl 	火男	c=5 d=4.75945 t=15368
ho[dp rs[sg 	火絨	c=1 d=0.804688 t=15175
ho[dp rs[sg hu[qp 	火絨狐	c=1 d=1 t=15176
ho[dp uk[hq 	火燒	c=1 d=1 t=4103
ho[dq 	活	c=3 d=1 t=33072
ho[dq ds[el 	活動	c=6 d=1.68386 t=31573
ho[dq ds[el jx[tr mm[ew 	活動界面	c=1 d=1 t=13569
ho[dq ve[ym 	活着	c=2 d=1.04832 t=14386
ho[dq zl[ut 	活在	c=1 d=1 t=2026
ho[gk 	或	c=30 d=0.1 t=29328
ho[gk ui[op 	或是	c=9 d=1.46766 t=31070
ho[gk ui[op uo[yb 	或是說	c=1 d=1 t=21569
ho[gk uk[xp 	或少	c=1 d=1 t=4102
ho[gk ve[to 	或者	c=59 d=2.4376 t=36905
ho[gk ve[to uo[yb 	或者說	c=8 d=1.33454 t=33804
ho[gk xu[yw 	或許	c=5 d=1.00277 t=30051
ho[rb 	貨	c=2 d=1 t=16423
ho[rb bi[pj 	貨幣	c=1 d=1 t=26489
ho[rh ui[rl 	伙食	c=1 d=1 t=11357
hp[do 	混	c=1 d=1.09501 t=17997
hp[do dp[dt 	混沌	c=2 d=1.83527 t=32836
hp[do dp[dt xc[lw y;[gx 	混沌效應	c=5 d=1.6948 t=34439
hp[do he[rh 	混合	c=1 d=1 t=23397
